symbol,name,industry,list_date,price,pe_ttm,pb,market_cap,circulating_cap,turnover_rate,dividend_yield_ttm,median_pe,median_pb,median_market_cap,stock_count,pe_vs_industry,growth_score
000035.SZ,中国天楹,环境保护,1994-04-08,,80.4082,1.7984,184.83373632,179.0281929,11.5593,0.4548,28.28245,1.8,60.113765645,58.0,184.3042239975674,40
301596.SZ,瑞迪智驱,机械基件,2024-05-13,,50.8829,6.4003,54.332087730000005,22.05002721,2.1634,1.1362,41.7448,3.607,53.566907365000006,70.0,21.89039113853702,40
000925.SZ,众合科技,运输设备,1999-06-11,,83.2033,1.6463,54.380136580000006,54.12884236,2.0753,,36.9185,2.1153,46.792109894999996,36.0,125.37020734861923,40
000605.SZ,渤海股份,水务,1996-09-13,,150.6959,1.2166,25.9204071,25.9204071,1.9883,0.2721,20.601750000000003,1.2843,80.752793545,12.0,631.4713555887241,40
003030.SZ,祖名股份,食品,2021-01-06,,135.933,2.5468,25.941762,16.504318220000002,2.4397,0.718,27.69005,2.42235,59.643046725,64.0,390.9091894019693,40
600706.SH,曲江文旅,旅游景点,1996-05-16,,105.2964,4.0913,25.96508611,25.86027283,1.9946,,31.3668,2.3162,68.547648,11.0,235.69379088718009,40
300421.SZ,力星股份,机械基件,2015-02-17,,134.9163,5.9708,75.77165572999999,59.35966735,3.4257,0.4657,41.7448,3.607,53.566907365000006,70.0,223.1930683582147,40
000560.SZ,我爱我家,房产服务,1994-02-02,,70.7182,0.8055,75.84712739999999,72.64121870000001,4.6112,0.1335,35.60555,2.1538,43.918005885,6.0,98.61566525443364,40
001313.SZ,粤海饲料,饲料,2022-02-16,,656.1413,2.1139,53.9,53.83269053,2.0612,1.461,30.1541,2.2236,114.79061653,15.0,2075.9604829857303,40
002132.SZ,恒星科技,钢加工,2007-04-27,,357.3783,1.5588,54.09962534,54.02001122,2.4876,1.2274,29.28805,1.6898,73.34152584,16.0,1120.2188264496956,40
688070.SH,纵横股份,航空,2021-02-10,,465.3654,8.5264,54.185745999999995,54.185745999999995,3.6523,,64.8122,3.1066,301.80269171000003,15.0,618.0212984592407,40
301016.SZ,雷尔伟,运输设备,2021-06-30,,84.7703,5.5868,55.8012,52.92686537,1.8445,1.6774,36.9185,2.1153,46.792109894999996,36.0,129.61469182117366,40
300984.SZ,金沃股份,机械基件,2021-06-18,,180.4577,7.3228,76.00741999,47.76914271,2.9132,0.1728,41.7448,3.607,53.566907365000006,70.0,332.28785381652324,40
920394.BJ,民士达,造纸,2023-04-25,,59.6955,9.4059,76.503375,75.93989796,1.1404,0.3823,26.23615,1.9428,55.933687379999995,22.0,127.53147851342518,40
600512.SH,腾达建设,建筑工程,2002-12-26,,147.0968,0.639,40.16403667,40.002610110000006,2.3704,0.7937,22.912149999999997,1.85595,82.64635561,66.0,542.0034785037634,40
300314.SZ,戴维医疗,医疗保健,2012-05-08,,60.3918,3.2993,40.2048,20.066306140000002,2.5269,0.6232,36.9026,2.8358499999999998,67.744790975,94.0,63.65188360711712,40
000099.SZ,中信海直,空运,2000-07-31,,47.3171,3.0814,167.0233105,167.0233105,3.4442,0.8732,,,,,0.0,40
600986.SH,浙文互联,互联网,2004-04-26,,131.3133,3.1855,166.43715754,166.43715754,8.9759,,36.3196,3.9651,98.472550215,26.0,261.54941133712924,40
002689.SZ,ST远智,运输设备,2012-07-17,,59.2514,3.3102,40.37612506,40.36067598,1.1815,,36.9185,2.1153,46.792109894999996,36.0,60.49243604155097,40
600649.SH,城投控股,区域地产,1993-05-18,,41.7325,0.5764,121.21783717,121.21783717,1.7595,0.8264,32.356700000000004,1.0937999999999999,46.872116070000004,10.0,28.97637892615748,40
301392.SZ,汇成真空,专用机械,2024-06-05,,570.3879,16.7204,121.25,49.465042090000004,14.1016,0.2474,45.8908,3.3432000000000004,61.19272684,132.0,1142.9242898358711,40
002361.SZ,神剑股份,化工原料,2010-03-03,,342.5031,5.3792,119.06957812,101.3021976,8.483,0.3994,40.87335,2.7121,70.847334845,142.0,737.9618993794245,40
002522.SZ,浙江众成,塑料,2010-12-10,,70.9199,2.3744,54.799652910000006,54.753702679999996,3.743,0.4132,38.6252,3.3695500000000003,44.932663250000004,42.0,83.6104408520862,40
301206.SZ,三元生物,食品,2022-02-10,,60.0268,1.3008,54.8302647,35.306726059999995,1.2198,5.4796,27.69005,2.42235,59.643046725,64.0,116.78111812726955,40
688539.SH,高华科技,电器仪表,2023-04-18,,124.4712,4.3177,75.743808,42.662928,2.995,0.4854,42.51325,3.7175000000000002,48.593972005,60.0,192.7821326292391,40
301136.SZ,招标股份,建筑工程,2022-01-11,,1557.6294,3.1857,46.45457362,46.45457362,2.0112,,22.912149999999997,1.85595,82.64635561,66.0,6698.2681677625205,40
605108.SH,同庆楼,酒店餐饮,2020-07-16,,97.5436,2.0473,45.734,45.734,1.1291,0.6796,,,,,0.0,40
001306.SZ,夏厦精密,机械基件,2023-11-16,,115.5301,3.4171,45.7866621,11.29175,4.4748,0.2207,41.7448,3.607,53.566907365000006,70.0,176.75327226385085,40
600589.SH,大位科技,软件服务,2001-06-12,,414.0837,25.4485,180.98125959,180.22547959,26.2542,,60.1386,3.8249,83.08830400000001,61.0,588.5489519210624,40
002696.SZ,百洋股份,饲料,2012-09-05,,51.5585,1.9333,26.53134927,25.621700219999997,2.7689,,30.1541,2.2236,114.79061653,15.0,70.98338202765132,40
001258.SZ,立新能源,新型电力,2022-07-27,,163.762,2.8782,87.36000006,87.35908746,4.2151,0.1816,28.6706,1.61005,202.213230455,22.0,471.18441888206036,40
920807.BJ,奔朗新材,机械基件,2022-12-20,,110.7318,2.7515,25.845148000000002,17.3320396,2.1291,0.7037,41.7448,3.607,53.566907365000006,70.0,165.25890649853397,40
600287.SH,苏豪时尚,商贸代理,2000-09-01,,104.0763,1.1202,25.85832758,25.85832758,1.4731,,28.6252,1.3721,109.818735965,6.0,263.58278719449993,40
002247.SZ,聚力文化,其他建材,2008-06-12,,65.26,3.8871,25.86644949,19.56363643,3.7171,,27.55155,2.03685,39.525135015,14.0,136.8650765564914,40
002495.SZ,佳隆股份,食品,2010-11-02,,129.98,2.3616,25.91682912,19.41142614,3.3208,0.2833,27.69005,2.42235,59.643046725,64.0,369.4104922165182,40
300784.SZ,利安科技,塑料,2024-06-07,,45.7791,3.6492,29.204185680000002,8.79115181,5.1497,0.7703,38.6252,3.3695500000000003,44.932663250000004,42.0,18.521328044903328,40
301070.SZ,开勒股份,机械基件,2021-09-23,,1993.879,6.9715,54.841696750000004,36.075847440000004,1.9089,,41.7448,3.607,53.566907365000006,70.0,4676.352982886491,40
600758.SH,辽宁能源,煤炭开采,1996-10-29,,131.9375,0.9902,54.86372185,54.81085085,4.1058,0.7711,20.51495,1.2908,367.195730275,16.0,543.12854771764,40
000530.SZ,冰山冷热,机械基件,1993-12-08,,51.8393,1.7276,54.97745546,39.12270339,2.3095,0.7669,41.7448,3.607,53.566907365000006,70.0,24.181454935704576,40
600173.SH,卧龙新能,全国地产,1999-04-15,,645.4722,1.436,54.98974015,54.98267515,1.5591,,,,,,0.0,40
605006.SH,山东玻纤,玻璃,2020-09-03,,478.2328,2.193,55.02163959999999,55.02163959999999,3.9573,,42.4458,2.4408,202.371915,7.0,1026.6905088371523,40
002559.SZ,亚威股份,机床制造,2011-03-03,,73.6008,3.1296,55.36133792,50.759975780000005,4.2616,0.7364,29.3766,3.6151,68.64574033999999,13.0,150.54226833602257,40
301391.SZ,卡莱特,IT设备,2022-12-01,,369.0501,3.739,77.60809762000001,75.82813442000001,2.1961,0.1424,37.1952,3.3306,81.30469813,33.0,892.198186862821,40
301355.SZ,南王科技,广告包装,2023-06-12,,356.3071,1.6537,24.9335152,12.8062537,3.9713,0.7754,42.4467,2.1838499999999996,53.341144375,24.0,739.4223814807747,40
605189.SH,富春染织,纺织,2021-05-28,,64.0916,1.6575,29.305718050000003,29.305718050000003,1.9702,0.9072,26.09245,2.0822000000000003,49.34744082,30.0,145.63274050539525,40
920505.BJ,九菱科技,机械基件,2022-12-21,,166.8358,8.6875,29.41102878,16.364652799999998,2.7765,0.3295,41.7448,3.607,53.566907365000006,70.0,299.6564841609015,40
001205.SZ,盛航股份,水运,2021-05-13,,38.9542,1.4161,29.478954129999998,25.00996503,6.1464,0.7549,17.9199,1.72285,197.362683815,14.0,117.37956126987316,40
600678.SH,四川金顶,水泥,1993-10-08,,208.8315,14.0983,39.749961,39.749961,3.2118,,19.176,1.1269,109.31341229,11.0,989.0253441802255,40
002075.SZ,沙钢股份,特种钢,2006-10-25,,41.4718,1.8322,119.56348675,119.56329464,3.0336,0.9174,20.041,1.8322,162.38578988,7.0,106.93478369342849,40
002053.SZ,云南能投,新型电力,2006-06-27,,35.9705,1.6173,119.78690327000001,119.78605436,4.7372,2.5365,28.6706,1.61005,202.213230455,22.0,25.461273918229825,40
600686.SH,金龙汽车,汽车整车,1993-11-08,,36.4586,3.6894,119.81862338,119.81862338,1.6296,0.5386,19.7963,1.6062,243.7853922,15.0,84.1687588084642,40
300404.SZ,博济医药,医疗保健,2015-04-24,,527.7789,3.8308,39.12401569,28.94129323,2.3126,0.1171,36.9026,2.8358499999999998,67.744790975,94.0,1330.1943494496322,40
002398.SZ,垒知集团,其他建材,2010-05-06,,77.0925,1.0876,39.22970683,31.99621275,2.6472,1.4036,27.55155,2.03685,39.525135015,14.0,179.81184361678382,40
300942.SZ,易瑞生物,医疗保健,2021-02-09,,122.0032,4.5071,38.11697069,38.11697069,1.2387,0.1836,36.9026,2.8358499999999998,67.744790975,94.0,230.60868339900176,40
002905.SZ,金逸影视,影视音像,2017-10-16,,104.1862,40.1397,38.121216,35.398272,1.8633,,44.21385,2.4821,150.969926605,10.0,135.641546709911,40
300522.SZ,世名科技,染料涂料,2016-07-05,,742.5456,4.7425,38.146013280000005,31.125394959999998,1.2473,0.3381,53.204,2.798,48.12704,17.0,1295.657469363206,40
603657.SH,春光科技,家用电器,2018-07-30,,264.3663,4.0462,38.150632110000004,38.150632110000004,1.1675,0.1233,28.5034,2.4257,72.63865877,63.0,827.49040465348,40
002333.SZ,罗普斯金,其他建材,2010-01-12,,79.1094,2.0805,39.820563199999995,39.32405832,1.2333,0.1695,27.55155,2.03685,39.525135015,14.0,187.13230290128865,40
301115.SZ,联检科技,建筑工程,2022-08-31,,130.4056,1.5787,39.86159742,33.61533028,4.9841,1.5709,22.912149999999997,1.85595,82.64635561,66.0,469.1547934174663,40
301357.SZ,北方长龙,专用机械,2023-04-18,,1130.0344,10.7282,122.0464,30.5116,10.6418,,45.8908,3.3432000000000004,61.19272684,132.0,2362.4421452665897,40
300153.SZ,科泰电源,电气设备,2010-12-29,,254.7239,13.4936,122.624,121.98410122,10.7845,,44.2981,3.26595,92.1528,172.0,475.02217928082695,40
300378.SZ,鼎捷数智,软件服务,2014-01-27,,78.4129,5.4008,122.98582381,122.07447578,6.1489,0.0658,60.1386,3.8249,83.08830400000001,61.0,30.386972759592005,40
603280.SH,南方路机,工程机械,2022-11-08,,47.3882,2.9155,39.59011479,10.20429679,6.7383,0.7119,36.0433,2.8809,100.39983889999999,31.0,31.475752775134335,40
300148.SZ,天舟文化,出版业,2010-12-15,,58.4272,3.8407,39.61062912,38.26673711,4.0671,,16.8846,1.2855,123.41805866,21.0,246.03840185731377,40
002617.SZ,露笑科技,电气设备,2011-09-20,,62.6466,2.65,169.22451946,166.44793106,5.6209,,44.2981,3.26595,92.1528,172.0,41.420512392179354,40
920026.BJ,卓兆点胶,机械基件,2023-10-19,,55.8331,4.5965,28.97326784,13.13676086,1.8797,0.6232,41.7448,3.607,53.566907365000006,70.0,33.74863456047221,40
000633.SZ,合金投资,小金属,1996-11-12,,184.8516,14.7781,29.037020520000002,29.03680563,3.1285,,45.899100000000004,3.39795,225.02669957,28.0,302.7346941443296,40
001213.SZ,中铁特货,铁路,2021-09-08,,33.0927,0.9827,187.55555554,187.55555554,0.5857,1.9194,17.816,1.04525,203.21842442000002,6.0,85.74708127525821,40
002685.SZ,华东重机,机床制造,2012-06-12,,56.3038,4.6316,72.75526428,72.74556602,2.0852,,29.3766,3.6151,68.64574033999999,13.0,91.66207117229361,40
603798.SH,康普顿,石油加工,2016-04-06,,74.4359,3.3422,38.62131729,38.62131729,2.8576,0.2615,31.2216,2.4921,46.526187709999995,7.0,138.41154841519975,40
002639.SZ,雪人集团,专用机械,2011-12-05,,396.5168,6.5786,164.87330479,138.84215989999998,10.8832,,45.8908,3.3432000000000004,61.19272684,132.0,764.0442092968525,40
688258.SH,卓易信息,软件服务,2019-12-09,,201.2261,18.3442,165.25012549000002,165.25012549000002,5.3674,0.144,60.1386,3.8249,83.08830400000001,61.0,234.60389832819524,40
603617.SH,君禾股份,机械基件,2017-07-03,,60.9139,1.9608,29.48058594,28.96492094,1.3773,1.0596,41.7448,3.607,53.566907365000006,70.0,45.91973131982906,40
301279.SZ,金道科技,工程机械,2022-04-13,,63.546,2.8809,38.79195293,29.31739043,1.5991,0.6644,36.0433,2.8809,100.39983889999999,31.0,76.30461139795744,40
301528.SZ,多浦乐,电器仪表,2023-08-28,,64.3975,2.538,38.79892,19.963553049999998,2.5724,0.2585,42.51325,3.7175000000000002,48.593972005,60.0,51.476304446260855,40
300247.SZ,融捷健康,医疗保健,2011-07-29,,50.5739,3.4446,38.91555115,38.87852515,2.3496,,36.9026,2.8358499999999998,67.744790975,94.0,37.046983139399394,40
688577.SH,浙海德曼,机床制造,2020-09-16,,156.7002,7.3203,74.31260303,74.31260303,1.4303,0.6418,29.3766,3.6151,68.64574033999999,13.0,433.4184350809828,40
600730.SH,中国高科,文教休闲,1996-07-26,,656.1804,3.0974,55.497657790000005,55.497657790000005,1.763,0.1057,28.4349,2.8089,45.107637079999996,25.0,2207.6585463637994,40
301073.SZ,君亭酒店,酒店餐饮,2021-09-30,,330.6519,5.9052,55.51577363,50.87024725,2.1206,0.7881,,,,,0.0,40
002135.SZ,东南网架,钢加工,2007-05-30,,94.7973,1.1737,73.95886123000001,69.20843852,3.974,1.0558,29.28805,1.6898,73.34152584,16.0,223.67228272281702,40
300307.SZ,慈星股份,纺织机械,2012-03-29,,58.3549,1.7114,55.95870894000001,55.11698419,1.3682,1.4193,49.2393,2.8364,55.95870894000001,5.0,18.512854569419144,40
920593.BJ,鼎智科技,机械基件,2023-04-13,,194.4467,7.8016,56.17785652,47.70735377,1.2946,0.4787,41.7448,3.607,53.566907365000006,70.0,365.7986144382055,40
300430.SZ,诚益通,电器仪表,2015-03-19,,84.9776,2.4636,56.35685869,53.633908739999995,3.4539,0.218,42.51325,3.7175000000000002,48.593972005,60.0,99.88497703657094,40
002104.SZ,恒宝股份,通信设备,2007-01-10,,301.9315,5.7678,123.53434846,104.5875063,5.7167,0.4615,50.9568,4.3576,174.95548365,35.0,492.5244520849033,40
600075.SH,新疆天业,化工原料,1997-06-17,,188.6372,1.3816,123.61313803,123.61313803,7.9758,0.2762,40.87335,2.7121,70.847334845,142.0,361.5163670215433,40
301087.SZ,可孚医疗,医疗保健,2021-10-25,,38.6723,2.6258,123.77147250000002,115.09135934999999,2.5252,2.957,36.9026,2.8358499999999998,67.744790975,94.0,4.795597058201862,40
601949.SH,中国出版,出版业,2017-08-21,,21.7793,1.2851,123.94832032000001,123.94832032000001,0.8663,1.5668,16.8846,1.2855,123.41805866,21.0,28.98913803110527,40
688161.SH,威高骨科,医疗保健,2021-06-30,,46.5198,2.9935,124.04,124.04,1.3604,0.8648,36.9026,2.8358499999999998,67.744790975,94.0,26.061036349742285,40
002654.SZ,万润科技,互联网,2012-02-17,,217.6559,7.956,124.51306473000001,124.50422673,5.7979,,36.3196,3.9651,98.472550215,26.0,499.2794524168768,40
001229.SZ,魅视科技,IT设备,2022-08-08,,55.7164,3.7441,37.9275453,19.50192573,2.4961,1.582,37.1952,3.3306,81.30469813,33.0,49.79459715232073,40
688077.SH,大地熊,矿物制品,2020-07-22,,67.4781,3.4825,38.27016389,38.27016389,3.3945,0.577,52.830349999999996,5.06625,110.62931074,16.0,27.72601355092291,40
301591.SZ,肯特股份,塑料,2024-02-28,,53.2591,4.2731,38.291424,15.45345962,4.3621,0.9886,38.6252,3.3695500000000003,44.932663250000004,42.0,37.88692356285533,40
600467.SH,好当家,渔业,2004-04-05,,93.8718,1.1232,38.4241502,38.4241502,3.0083,0.3392,,,,,0.0,40
001201.SZ,东瑞股份,农业综合,2021-04-28,,168.6188,1.1314,38.43559455,30.28737646,2.2037,,26.0278,2.1993,81.48763115,25.0,547.8411544579259,40
002198.SZ,嘉应制药,中成药,2007-12-18,,97.3103,5.4258,38.46924648,38.4670407,4.3411,,21.885,2.327,66.944,43.0,344.6438199680146,40
002918.SZ,蒙娜丽莎,陶瓷,2017-12-19,,87.1146,1.7266,56.57880285,29.491507909999996,3.1925,1.4451,,,,,0.0,40
300468.SZ,四方精创,软件服务,2015-05-27,,230.3534,11.4391,188.27436277,187.97093426,10.6976,0.2818,60.1386,3.8249,83.08830400000001,61.0,283.03751666982606,40
301113.SZ,雅艺科技,家居用品,2021-12-22,,335.6257,3.6402,24.6883,14.95336853,3.4594,1.7494,25.1388,2.3898,46.11771545,43.0,1235.090378220122,40
600099.SH,林海股份,汽车整车,1997-07-04,,119.4891,4.6255,24.76056,24.76056,2.7908,0.2655,19.7963,1.6062,243.7853922,15.0,503.59309567949566,40
300722.SZ,新余国科,航空,2017-11-10,,147.327,14.2966,90.77612544,90.77612544,1.9989,0.5488,64.8122,3.1066,301.80269171000003,15.0,127.31368476922553,40
688108.SH,赛诺医疗,医疗保健,2019-10-30,,189.4145,9.881,89.5671136,89.5671136,1.8583,,36.9026,2.8358499999999998,67.744790975,94.0,413.2822619544422,40
300860.SZ,锋尚文化,文教休闲,2020-08-24,,172.6319,1.6069,48.97834291,28.43745465,2.098,0.808,28.4349,2.8089,45.107637079999996,25.0,507.1127382195823,40
002637.SZ,赞宇科技,日用化工,2011-11-25,,43.446,1.9041,71.8772728,67.64809732,10.9785,0.7686,36.68185,3.23665,71.82351416,14.0,18.440045962785415,40
688685.SH,迈信林,航空,2021-05-13,,129.2307,8.5918,72.20696466,72.20696466,2.5251,0.3162,64.8122,3.1066,301.80269171000003,15.0,99.39255263669496,40
300011.SZ,鼎汉技术,运输设备,2009-10-30,,680.3022,3.5728,55.832206680000006,46.76900357,2.9998,,36.9185,2.1153,46.792109894999996,36.0,1742.7135446998116,40
603336.SH,宏辉果蔬,农业综合,2016-11-24,,594.444,4.0313,57.46306841,57.46306841,2.6269,0.053,26.0278,2.1993,81.48763115,25.0,2183.88108099801,40
002677.SZ,浙江美大,家用电器,2012-05-25,,264.7591,3.8991,57.56320175,47.65698106,1.3811,3.367,28.5034,2.4257,72.63865877,63.0,828.8684858648442,40
301261.SZ,恒工精密,机械基件,2023-07-10,,137.8483,4.6299,71.27894896,30.39897333,4.5097,0.7398,41.7448,3.607,53.566907365000006,70.0,230.21669764856944,40
600749.SH,西藏旅游,旅游景点,1996-10-15,,127.6172,3.4638,37.26773789,37.26773789,1.9491,,31.3668,2.3162,68.547648,11.0,306.8543810653302,40
300897.SZ,山科智能,电器仪表,2020-09-28,,86.3147,3.8099,37.368577769999995,23.29739482,1.8593,0.7975,42.51325,3.7175000000000002,48.593972005,60.0,103.0301141408855,40
300501.SZ,海顺新材,广告包装,2016-02-04,,68.3313,2.0191,29.746806890000002,15.481332440000001,2.7916,2.9396,42.4467,2.1838499999999996,53.341144375,24.0,60.98141905024419,40
300892.SZ,品渥食品,乳制品,2020-09-24,,119.7053,2.834,29.77,19.22025625,2.472,0.3326,35.114,2.8365,63.29053931,11.0,240.90476732927036,40
300970.SZ,华绿生物,种植业,2021-04-12,,775.1562,1.9391,29.90435949,23.203701860000002,4.9309,,30.1137,2.9061,55.334405265,6.0,2474.098167943494,40
300534.SZ,陇神戎发,中成药,2016-09-13,,105.2696,4.2816,29.545803000000003,29.419814929999998,2.3544,0.4107,21.885,2.327,66.944,43.0,381.01256568425856,40
600373.SH,中文传媒,出版业,2002-03-04,,29.6827,0.7078,123.41805866,123.41805866,0.8311,4.5213,16.8846,1.2855,123.41805866,21.0,75.79747225282212,40
301488.SZ,豪恩汽电,汽车配件,2023-07-04,,132.3263,9.3697,125.212,31.86398787,5.2118,0.3674,34.46,3.055,62.5856,189.0,283.9997098084736,40
605100.SH,华丰股份,机械基件,2020-08-11,,215.2921,4.1296,72.952929,72.6119436,1.3755,0.7037,41.7448,3.607,53.566907365000006,70.0,415.73393572373095,40
300697.SZ,电工合金,铜,2017-09-07,,44.0784,5.9691,73.202688,34.09232187,6.931,0.8183,40.384,3.204,308.37359082999996,15.0,9.14817749603804,40
002111.SZ,威海广泰,航空,2007-01-26,,78.4769,1.9251,56.8719108,51.44572506,2.1821,1.6247,64.8122,3.1066,301.80269171000003,15.0,21.08353056986184,40
688610.SH,埃科光电,电器仪表,2023-07-19,,78.2046,3.3059,50.1228,30.17139587,3.9001,0.2713,42.51325,3.7175000000000002,48.593972005,60.0,83.95347332890334,40
300201.SZ,海伦哲,工程机械,2011-04-07,,37.606,5.9481,100.39983889999999,99.87025093999999,4.4372,0.2973,36.0433,2.8809,100.39983889999999,31.0,4.335618547691247,40
688035.SH,德邦科技,半导体,2022-09-19,,96.0693,4.3551,101.118416,101.118416,6.7172,0.4865,56.3646,4.3551,194.28398969,69.0,70.44261823910752,40
600769.SH,祥龙电业,水务,1996-11-01,,251.7962,38.7225,46.534670520000006,46.534670520000006,2.8081,,20.601750000000003,1.2843,80.752793545,12.0,1122.2078221510308,40
600805.SH,悦达投资,综合类,1994-01-03,,59.9327,1.085,46.54392882,46.51006263,2.1826,1.4625,46.08895,2.31785,62.147038214999995,8.0,30.037026228629642,40
301025.SZ,读客文化,出版业,2021-07-19,,757.4785,7.5419,46.676076040000005,32.31577628,4.0552,0.2573,16.8846,1.2855,123.41805866,21.0,4386.209326842212,40
000407.SZ,胜利股份,供气供热,1996-07-03,,36.6267,1.5408,46.73249523,46.504035460000004,12.6671,1.0734,25.07725,2.099,60.938730215,32.0,46.05548854041013,40
301102.SZ,兆讯传媒,广告包装,2022-03-28,,111.7366,1.5554,46.7712,46.7712,1.0912,0.1736,42.4467,2.1838499999999996,53.341144375,24.0,163.23978071322384,40
300272.SZ,开能健康,家用电器,2011-11-02,,50.0718,3.3739,47.45003103,36.04302836,3.859,2.1516,28.5034,2.4257,72.63865877,63.0,75.66956924437086,40
605298.SH,必得科技,运输设备,2021-03-01,,127.1231,9.3775,97.86985,97.036771,2.0917,0.2879,36.9185,2.1153,46.792109894999996,36.0,244.33441228652302,40
600671.SH,天目药业,中成药,1993-08-23,,79.0181,39.3356,26.19463816,26.18208665,4.1527,,21.885,2.327,66.944,43.0,261.06054375142793,40
688056.SH,莱伯泰科,电器仪表,2020-09-02,,66.5618,3.239,26.21202596,26.21202596,1.2698,1.5286,42.51325,3.7175000000000002,48.593972005,60.0,56.5671878767208,40
001356.SZ,富岭股份,塑料,2025-01-23,,52.5667,3.4443,70.305876,23.93715728,1.3184,0.3185,38.6252,3.3695500000000003,44.932663250000004,42.0,36.094311485765765,40
600653.SH,申华控股,汽车服务,1990-12-19,,636.1182,5.0325,36.78658799,36.78658799,1.1102,,,,,,0.0,40
605003.SH,众望布艺,纺织,2020-09-08,,56.4487,2.5586,36.795,36.795,1.2521,1.2257,26.09245,2.0822000000000003,49.34744082,30.0,116.3411254979889,40
600338.SH,西藏珠峰,铅锌,2000-12-27,,36.4724,3.7409,163.00367294999998,163.00367294999998,4.962,0.3085,36.4724,5.4249,237.42672917,11.0,0.0,40
